event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
,,,,False,,,,,False
,,,,,4G,2023-04-17 18:06:07,"75.1158,36.8225",,False
,,,Android 11,,,,,,False
,,,,,,,,,False
,,Vivo V25,,,,,,,False
,,,,,4G,,,,False
c7ee039a-2e1f-4b14-9cd3-c66ac8bb1218,,,iOS 16,,,,,app_launch,False
,,Xiaomi Mi 11,,False,WiFi,2023-03-22 14:07:02,,,False
,1144050089521,Samsung Galaxy S22,,,,2023-02-05 09:16:24,,,False
,,,,,5G,,,location_change,False
,,,,,,2023-03-09 09:10:16,,,False
,,iPhone 13,,,,,"53.2164,171.3591",,False
,1044593854666,,,False,,2023-10-25 12:00:12,"-48.5206,-24.4237",,False
,,iPhone 13,,,,,,,False
,,,,,,,"-85.8282,-151.6938",,False
6dccbaba-b579-499f-9afb-87a61bc109f4,4199021189910,iPhone 13,,,5G,,,,False
,,Xiaomi Mi 11,,,,,"-0.1239,-3.4820",,False
,,Vivo V25,,,,,,,False
9c120056-b951-4d67-b521-486279fa8a52,,,Android 13,,,,,,False
,,,,,2G,,"48.7974,115.6746",,False
,,,,,,,,,False
79b8adfe-9354-4af2-ae6c-194a56887d7a,,,Android 12,,,,,,False
,,Pixel 6,,,,,"-45.6255,-41.8412",,False
,3847599807659,Pixel 6,Android 12,True,,,,,False
,5644536317301,,,True,,,"6.4629,52.8188",,False
,,Pixel 7,,,4G,2023-10-31 01:28:15,,app_launch,False
,,,,,,,,app_launch,False
ed50df82-974c-4a66-aa7d-23c38eda9eca,,Samsung Galaxy S22,,,,2023-04-14 14:08:04,"7.6945,-70.0354",,False
,,,,,,,,,False
a81733b9-dc9c-4002-b426-78643e257ba8,,,,,,,,power_on,False
,,,,True,WiFi,,,app_launch,False
,3456788752804,,,,,,,SIM switch,False
,,,,,,2023-12-27 06:20:50,,,True
3fbe8517-6289-4d3a-b247-f099229de8e7,,,,,,,,power_on,False
,,Samsung Galaxy S22,iOS 15,,,,,,False
,,Pixel 7,,,,,"-10.4930,117.2648",,False
c7b88d65-d679-40ca-b0d7-ac466a37c117,,,,,2G,,,,False
,,,Android 13,,2G,,,,True
,,,,True,,2023-01-21 22:31:28,,location_change,False
,,,,,,,,power_on,False
,,iPhone 13,,True,,,"3.7500,67.8899",,False
,,,iOS 16,,4G,,,,False
,,,,True,2G,2023-06-16 10:48:58,"5.5533,56.6247",,False
,,,,,,,,app_launch,False
,,,,True,,2023-11-17 22:09:37,"-4.9100,-98.4092",SIM switch,True
,,,,,,,,,False
2e620a6b-46bb-4072-b494-c16c7277b9c8,,,,,,2023-02-26 10:17:27,,,False
,,,iOS 16,True,4G,2023-06-05 22:50:32,"-82.9780,-87.8743",,False
,9858662834623,,,,2G,,,,False
,,,,True,2G,,"-0.2101,160.7324",,False
1bb6a046-0f7d-4084-a7b8-b6ab2958d4ce,,iPhone 14,,,,,,,False
,,,,False,,,,,False
,,,,,,2023-03-28 17:30:35,"20.5665,-137.2685",SIM switch,False
e02417ec-fb2b-4444-be46-423231f9fa5c,2045240555807,,,,,2023-12-08 11:03:06,"-17.9749,66.6269",,False
,,Pixel 7,,False,,,,,False
,,,,,,,,app_launch,False
,,,,,4G,2023-03-01 06:45:24,,,False
e5a874f1-735e-42ad-ae87-989871aa337f,5578527836766,Samsung Galaxy S22,,False,,,,power_on,False
,,,,,,,,,False
1ad522aa-c926-4416-92a2-63e1e98977c5,1993593701218,,,True,,,,,False
,,,,True,,,,,False
,,Oppo F21,,,3G,,"-75.3936,8.3921",,False
,,,iOS 16,,,,"-27.9251,-152.4755",,True
,,,,True,,2023-12-12 20:31:49,"36.6292,-139.0862",,False
,,,,,,,,,False
,,,Android 11,,4G,,,,False
,,,Android 11,True,,2023-06-06 20:38:13,,location_change,False
b70c63ee-d5d3-4b10-9fac-86db68aec10e,,,Android 13,,4G,2023-11-08 14:50:03,"-0.0157,173.5079",,True
,,,,,,2023-12-27 20:49:47,,,False
78ec20c6-70f9-4f6f-9f9e-cde2591931c1,,,,,,,,,False
,,,,,2G,,"3.4245,-93.1362",,False
,4278181489578,Xiaomi Mi 11,,,,,,,False
,,,,,5G,2023-01-19 15:20:47,,power_on,False
,,,,,,,,,False
,,Pixel 7,,,2G,2023-10-31 05:06:57,"66.5257,-74.0712",,False
54c8d766-f20c-48c3-934f-53962cdab4bc,,,,,,,,,False
,,,,,,2023-03-06 19:27:55,,,False
,,,,,5G,,,,True
,,,Android 13,False,4G,,,,False
,,,Android 11,,,2023-10-15 23:25:34,,,False
,5765618131823,,,,,2023-12-11 23:55:24,,,False
,,Xiaomi Mi 11,,False,,,,,False
,,,,,,,,,False
,,Pixel 6,iOS 15,False,,,"-70.9417,-47.2937",,False
,,,,True,,,,,False
,,OnePlus 10,,,5G,,"84.4645,13.8073",,False
,,,,,5G,,"88.2624,-1.6320",,False
45cdd92e-bcaf-45c2-9c5f-5eaebdc046d4,,,,True,,2023-02-11 05:28:39,"38.6892,95.7338",,False
,9141906312813,,,,,,,,False
,,,,False,,,"67.9060,76.6554",,False
728a3297-8a18-4eb9-aae2-e1863ef28b41,,iPhone 13,,False,,,,,False
,2206651510092,Vivo V25,,,4G,,,location_change,False
94d8135b-0a2a-430e-a103-188f760eb606,,,iOS 15,,,,,,False
,,,Android 12,False,,,,,False
,7610729735336,,,,,,,,False
,,,,True,,,,,False
,,,,,2G,,"29.9065,171.7651",,False
,,Oppo F21,,,,,,,False
0de38402-46ca-4e34-8b86-c56c222a7b44,,,,,5G,2023-08-20 23:26:01,,,False
fe3c5b0c-0107-4662-854f-7905915037e4,,,,,,,,,False
83ba5ce6-d909-49be-b43f-94e7ca1fec47,2304324023362,,iOS 15,,,2023-06-25 23:57:56,"-71.7259,-67.5819",,False
,2124292063493,,,,,,,,False
,,,,True,,,"65.3096,-137.4337",app_launch,False
,,,,False,,2023-07-08 19:11:58,,,False
,,Oppo F21,,False,,,"10.7551,-24.4209",,False
,,,,,,,,,False
,,,iOS 15,,4G,2023-05-02 11:02:01,,location_change,False
5e907ba6-6be6-4262-9a58-fa8d6b51c9ef,9252123228054,,,,,,"12.5826,-48.0361",,False
,,,,,,,,,False
,,Realme GT,,,,2023-04-12 15:38:19,,,False
,,,,,,2023-03-09 22:09:50,,,False
,,,,True,,,,,False
,,,,,,,,power_on,False
,2998157669555,Xiaomi Mi 11,,,,2023-04-13 09:00:27,,,False
,9307387989236,,,True,3G,,,app_launch,False
fde63195-24b2-42e5-bb28-b33adbb19411,,,,,,,,,False
,,,Android 11,True,,,,,False
,,,,,,,"-10.2929,13.1021",app_launch,False
1989c9ab-b773-400e-8feb-ac63af731c81,,,Android 12,,,,,,False
,,,Android 11,,,,,,False
,,,,,,2023-11-13 19:10:45,"-17.0189,-107.0500",,False
,,,iOS 16,True,WiFi,,"15.0422,4.7020",,False
,,,,,,,,,False
,,,,,2G,2023-02-10 03:37:02,"-84.7372,-39.0130",,False
,,,,True,,,,,False
a7826e8b-d2b8-4f41-9e42-585613c85e86,,,,,,2023-11-16 23:54:57,,,False
,1671049451568,iPhone 14,,False,,,,SIM switch,False
,,,,,,,,,False
,3322649331054,,iOS 15,,,,,,False
,,,,,,,,location_change,False
,,,,True,,,"-73.9328,49.9479",,False
,,,,,,2023-12-13 10:49:04,,SIM switch,False
8b94fb39-5b88-4ac0-baf9-2c01f8907d97,,,,,,,,,False
,,,Android 12,False,2G,,"-72.7987,32.6689",,False
,,,,,,2023-06-07 08:49:44,,,False
,,,,True,,,"-62.7531,-9.9187",,False
,9539788275284,,,,2G,2023-09-22 22:27:44,,,False
,,,Android 11,,,2023-05-09 22:45:50,,,False
,,iPhone 14,,,,,,,False
c8315b4d-ce87-498c-a9bd-e8527e21a3fa,4445174791897,,,,,,"1.5230,-16.5507",,False
,,,iOS 15,,,2023-09-05 03:02:10,,,False
,,Xiaomi Mi 11,iOS 15,,,2023-11-07 05:33:13,"-78.2197,-137.7827",,False
,,,,,,,,,False
,,,,,2G,,,,False
,6598576865007,OnePlus 10,,,,2023-08-25 17:08:21,,,False
fb252b01-885d-45b2-8eb5-cab6e31d04b2,,iPhone 14,,,,,,power_on,True
,,,,True,5G,,,,True
,,,Android 13,,,,"40.2789,16.5666",,False
,6089589782081,Pixel 6,,,WiFi,,,power_on,False
,,,,,,2023-05-29 17:57:12,"-57.9912,-107.7730",,False
9828bc07-fe10-4a11-9cb7-55023f52a81f,,,,,5G,,,,False
,7065233658831,,,,,2023-03-27 00:22:55,,,False
,,OnePlus 10,Android 13,True,5G,,,,False
,,,,True,WiFi,,,,False
54df6481-00b7-4acd-b504-4f581115dd1b,,,Android 12,,,2023-05-01 13:06:44,"-66.8480,158.7552",SIM switch,False
,,,,,,,"49.8251,-120.6411",,False
fa974e82-d709-421d-8082-9c1898f15c50,,,iOS 15,,,2023-07-08 04:34:32,,,False
,,,Android 13,,,,"36.9406,-35.5692",,False
,,,iOS 15,,4G,,"62.3014,143.7569",,False
75d689b2-b0ce-4d27-bfa7-104d0996a3af,,Pixel 6,,True,5G,,,,False
,,,,,,2023-06-03 18:35:48,,,False
,,OnePlus 10,Android 12,False,2G,,,,False
,,,Android 11,,,,,,False
,,,,,4G,,"65.3718,-68.0286",,False
,9050704114507,,iOS 16,True,3G,,"-10.5726,72.2559",location_change,False
,,,iOS 15,True,,2023-10-04 05:57:00,"-67.7248,77.4156",,False
,,Realme GT,,,,,,,False
,,,,,,,"39.9876,-29.5462",SIM switch,False
,9951569571773,Xiaomi Mi 11,,,,,,,False
,4987819881961,,,True,,,"87.2294,-113.2664",,False
8058d4e6-e6ae-46fd-99df-ee06f4a4f3d3,,,,,,,"-70.5629,0.9693",,False
2c65e458-fe07-4651-a166-69a6fe65bc9d,,Samsung Galaxy S22,,True,2G,,,,False
,,,,,4G,2023-01-20 07:45:20,,,False
,,,,,,,,,False
,,Pixel 6,,,,,,,True
,,Xiaomi Mi 11,,,WiFi,,"-42.2163,-165.2736",power_on,False
5f5949e7-d3de-4c5c-b7b2-83ac31136fa4,5678132137103,,,False,,,,,False
,,Realme GT,,True,5G,,"-85.1257,-91.3227",,False
,,,Android 11,,,,,app_launch,True
,5091132450498,Xiaomi Mi 11,,,,,"-80.2708,84.9801",SIM switch,False
050382f2-ee0a-43ed-8bb8-5f8efb1b9e8f,2519054851133,Realme GT,,,2G,,,app_launch,False
,,,,,,,,,False
,,,,,,,,,False
0d3cb473-aa1c-4c59-bbc5-0de251c51c89,,,,,,,,power_on,False
887ffd06-9271-4182-8113-9c32d9e3e28f,,Pixel 6,,,,,"-34.6464,25.0412",app_launch,False
01b27b5a-d90b-4a5a-aa50-6a404e070352,,,,,,2023-06-29 01:13:59,,,False
,,iPhone 14,,,,2023-10-25 17:24:21,"50.5641,68.9509",,False
,6393895063966,,,,,,,,False
,,,,,,,,,False
27610c27-b59a-4285-be18-58001699ecd3,,,,,,,,,False
,,,iOS 15,,,,"-47.2192,141.5103",SIM switch,False
,,,,False,,,,location_change,False
,,,,True,3G,2023-11-30 03:04:18,,,False
,,,iOS 16,,,,,,False
,,,,False,,,,location_change,False
,,Samsung Galaxy S22,,True,,2023-01-23 02:46:05,,,False
3173ea4d-0f87-4505-8c64-9ad727627cfc,,,Android 12,,,,,SIM switch,False
,,,,,,2023-03-10 16:38:54,"10.2395,41.1237",,False
,,OnePlus 10,,,3G,,,,False
,,Vivo V25,,,,,,,False
,,,iOS 15,,,,,app_launch,False
38a1fc96-048c-4d12-b12e-135c0e2814a2,,,Android 11,False,,2023-06-03 23:12:46,,,False
,8540184592000,,,,,,,,False
,,Xiaomi Mi 11,,,,,,,False
,,,,,,,"-63.6054,-56.7838",,False
,6570029811084,,,,,,,,False
,,,,,,2023-06-14 06:34:30,,,False
,2275611835690,,,,,2023-08-31 19:23:29,,,False
,1854232037008,,Android 13,,3G,2023-05-29 01:24:33,"76.8351,-175.6338",,False
,,Pixel 7,Android 11,,5G,,"5.5033,-128.5716",,False
dd450283-ad5f-4a4b-a7f9-8f06ca16389c,,,,,5G,2023-05-04 19:04:13,,,False
,,,iOS 16,,,,,,False
,,,iOS 15,True,,,,,False
,,Pixel 6,Android 13,,,2023-04-15 15:28:25,,,False
,,,iOS 15,,,2023-12-08 11:35:50,"-52.6485,-3.8214",,True
,4970903128998,,,,,,"61.0199,-109.8590",,False
,,,iOS 15,,,2023-01-30 16:17:59,"54.7557,119.1935",,False
,,,,,,2023-05-10 15:57:35,,,False
,7283282442613,,,,,2023-07-15 01:31:31,,,False
,,,,,,2023-06-27 17:38:53,,,False
,4904770082606,,,,,,"26.1378,75.2088",,False
,,,,False,,,,,False
7fb3fa11-6f5a-43f7-9a0a-fd4cf1b054f5,,,,True,,,"-28.7826,-38.3231",,False
,,,,,4G,,,location_change,False
,,Samsung Galaxy S22,Android 12,,,,"-88.8143,-13.0387",,False
,,,,,,,"-45.8719,-102.4349",,False
,8390622227800,,,False,,,,power_on,False
,8412355241646,Oppo F21,,,,,"-5.4185,141.6690",,False
,,,,,5G,2023-12-19 09:45:30,,,False
,,,,,4G,,,,False
eb22193d-2f05-4a8a-a113-8fc37abe3a55,9690033368847,,,,2G,2023-10-11 12:47:20,,,False
,,,,,,,"40.7212,175.0233",,False
,,Oppo F21,iOS 15,,,,"62.2761,110.4256",,False
0d1f9d47-1124-49ee-a8a1-a072bd859757,,,,,,,,SIM switch,False
,,,Android 11,,4G,,,location_change,False
,,,,,5G,,,,False
d939ae3f-700b-49fd-9dd6-121f8dce41eb,,,Android 13,False,,,"-0.9556,135.6868",,False
,3147831224531,,,,,2023-08-01 18:23:33,,location_change,False
,,,,,4G,2023-06-20 10:03:03,"-72.0177,129.0627",,False
,,,Android 11,,,,"-47.8358,39.6345",,False
,,,,,,2023-01-16 02:30:35,,location_change,False
,4092249253426,,,,,,"-74.0273,141.0307",,False
bf9d35d3-76da-48f0-a9e0-a3a6ee0bc7bd,9340116078614,,,True,,,,,False
,,,,,,,,,False
,,,,True,,,,,False
,4940993450597,Pixel 6,,,,,,power_on,False
,5136554036145,,,True,,,"-43.7037,16.7801",location_change,False
,,,,,,,,,False
,,,,,,,,,False
,,Pixel 6,,,,,,,False
468c161a-d174-4647-bc81-cdc6dc37b50d,,,,True,,,,,True
,,,Android 11,,,,,,True
,,,,,3G,,,,False
,8543435157963,,,True,,,,,False
,,,Android 13,,,,,,False
,,,,,,,"-0.1902,-10.3566",,False
2b9e7f08-9c5a-4632-ae04-46b2908743d5,,,,,,,,,False
,,,,,,,,app_launch,False
,,,,True,,,,,False
,,,Android 11,,WiFi,,,app_launch,False
,,Samsung Galaxy S22,,,,2023-06-23 08:23:01,,,False
,,,,,,,"-86.8345,-131.5085",,False
,,,,False,,2023-09-08 04:46:33,,,False
,3431556609744,,Android 13,,3G,,,,False
,,Vivo V25,,False,,,"89.9387,84.5204",,False
d7d5d9de-2451-435c-b6bd-b437a1d4f389,,,,,2G,2023-03-13 08:18:59,,,False
,,,,,,,,,False
,,Samsung Galaxy S22,,,,2023-05-07 21:38:23,"73.0521,-77.0882",,False
df091d6f-b1be-459a-b9a1-1b7dcbd2a07e,,,iOS 15,,,2023-04-01 21:53:40,"73.4984,103.4474",,False
bc408594-a00c-4882-8fa3-fc94120e6d7d,,,,,,,,,True
,,,Android 11,True,5G,,,,False
4e0a31e3-9a8b-4ac6-978f-476ae03cf3bd,,,,,,,,app_launch,False
,,,,,,,,SIM switch,False
,,OnePlus 10,,,,,"-53.6162,-165.9642",app_launch,False
,,Vivo V25,,False,,,,,False
de5c39d1-300e-4f04-8776-6d70e93f45cb,,,,False,,,,,True
,,Vivo V25,Android 12,,,,,,False
,,,,True,,,,,False
,,,,,,2023-04-06 14:18:45,,,False
7ad86f0b-c4c7-4c0a-8d3f-b889de956712,,Oppo F21,,,4G,2023-12-04 17:53:57,,,False
,3115923330555,,,,,2023-02-13 01:46:11,,,False
,4762212860740,,,,,,"-17.1764,-92.3390",,False
,7519675445741,,,,3G,2023-04-27 07:30:45,"75.5287,58.3780",SIM switch,False
,,,,False,,2023-03-26 05:43:09,,,False
,1430872811973,,iOS 15,True,3G,,,,False
,7428673523331,Pixel 6,,True,,,"31.6137,-14.2975",,True
,,,,True,WiFi,2023-04-11 15:53:35,,SIM switch,False
,,,,True,5G,,,SIM switch,True
,,OnePlus 10,,,5G,,"-80.7217,91.8489",SIM switch,False
,,Oppo F21,Android 13,,,2023-02-27 00:06:29,,,False
,,,,,,,"-62.9961,-18.4440",,False
,,iPhone 14,,,5G,,"88.3169,-134.4224",,False
fadf3b15-634a-4452-b4c0-dea80fe70db0,8078894106807,,,,,,,,False
7bd83f77-58ac-452f-a35b-f4816b1aa5d7,,Vivo V25,Android 11,,,2023-06-15 09:20:22,,power_on,False
,3852216508410,,,,,,,SIM switch,False
,,,,,,,,,False
,,,,True,,2023-12-15 00:58:10,,power_on,False
,,,,,WiFi,,,,False
,3243929605701,,,True,,,,app_launch,False
,9316104113359,Realme GT,iOS 16,True,,2023-11-01 00:39:44,,,False
,,,,,,,,,True
,,,Android 11,,,,,,False
,,,,True,4G,2023-09-02 22:48:59,,,False
,,,,,,,,,False
,,iPhone 14,iOS 15,False,,,,location_change,False
,,iPhone 14,,,,,,,False
,7264380578083,,,,3G,2023-01-14 22:36:00,,,False
,,,,,WiFi,,,,False
,,,,,2G,,,power_on,False
7a30099b-bc79-4376-b48c-cf2e3d826f23,,,Android 13,,,2023-01-20 02:59:05,,,False
,,,,,,,,,False
,,Oppo F21,Android 12,False,,,,,False
909d0485-db16-4d0f-927c-2f2d3c0d2a49,8748287366608,,Android 12,,,,,,False
,,,,True,,,,,False
,,,,,,,"70.8094,35.3196",,False
,,,,,,,"-55.4972,-30.3356",,False
,,,,,,,,,False
,,,iOS 15,,,,"20.8626,-118.3922",SIM switch,False
,9151961660810,,,True,,2023-01-13 06:47:59,,,False
,,Oppo F21,,False,,2023-11-12 12:55:05,,,False
,,,,,,,,,False
5758945f-9e55-46af-8357-77884e1c51fb,,,,,5G,,"6.9795,-75.0769",,False
,,,Android 13,,,,,,False
,,,,,,,,power_on,False
,,,,False,,,,,False
,,,,,,2023-03-13 07:32:32,,,False
,,Realme GT,Android 11,,,,,,False
,,,,True,,,,,False
,,,,False,,,,SIM switch,False
3998be3c-1743-43e5-9ab1-c5dcf1751eb2,,Pixel 6,,False,,,,,False
ea0f8aac-c1c0-4c47-b6b8-07029c247478,,Oppo F21,,True,,,,,False
,,,,False,,,,,False
,,,,,,,,,False
,2959723141669,,,,3G,,,,False
,,Pixel 7,,,4G,2023-04-15 18:45:18,,,False
,6349364269901,,,,,2023-10-19 05:39:54,,,False
,5442287087594,,,,5G,,,SIM switch,False
,,Vivo V25,,,,,,,False
,,,,,,,,,False
33ebb3aa-d172-4531-9b9f-994d55d8539b,7677487936301,,,,,2023-02-16 10:59:00,,,False
,,,iOS 16,True,2G,,,,False
,8586231741960,,Android 12,,,2023-11-04 15:55:57,,,False
e0a747c1-5c6f-4ff3-889f-0a1708f0b188,1741119780918,,,,,,,,False
,,,,,,2023-01-20 19:10:05,,,False
,,,iOS 15,True,4G,,,,False
4d847a2b-5a4c-4cb6-b5c4-143f4891d168,,Pixel 7,,False,,2023-05-30 04:16:29,,,False
,1870398005872,Vivo V25,,,,,,,False
,,,,False,,,,,False
e3395f50-05b6-4059-a859-75c3a7d518f3,2665917526048,,,,,2023-01-21 23:52:47,,location_change,False
,,iPhone 14,,,2G,2023-01-19 02:56:33,,,False
,,,,,,,,SIM switch,True
,,,,,,,,,False
,7249889255149,,,,,,"-44.1018,-22.5212",,False
24e4d092-740c-4a2f-a95f-a8f855d8c00f,,,,,,2023-12-23 10:04:19,,,False
,,,,,,2023-07-17 06:46:49,"29.4930,-154.9078",,True
,4025046800359,,,False,,,,,False
,,,,,,,,,False
,,,,,,,,power_on,False
,,Samsung Galaxy S22,iOS 16,,,,,,False
1be4c348-c6bb-4fef-85ea-5889c8ccd568,,Realme GT,,,WiFi,,,,True
d536695f-c68b-45e0-bdcd-e3977bbf3ef6,,Realme GT,,False,5G,,"82.0573,28.0175",,False
,,,,,,2023-01-11 15:48:22,,,False
,,,,True,,,,,False
,,,,,,,,,False
,2106778613523,,,,4G,,,power_on,False
a920895c-10ea-44e2-b1d4-9c86fa910535,,,,,,,"33.0524,-176.8363",,False
,,,,,,2023-09-23 19:34:19,,,False
2cdfc515-7bb6-4d9e-8b17-9f41ec177d07,,,,,,2023-08-10 20:52:01,,,False
,,,,,,,,SIM switch,False
,,,,,,,"-41.7061,-83.0772",power_on,False
,6683075318029,iPhone 14,iOS 16,,3G,,,,False
,,,,True,,,"86.5131,14.3114",,False
,,,,,,,,,False
8407a40c-07f8-4a52-b18f-5674a336bf9a,,,Android 11,,5G,,"28.8241,-64.5809",,False
,,,,,,,,,False
,,,,True,2G,,,,False
,,iPhone 13,,,,,"38.1996,-15.9820",,False
,,,,,,,,,False
,2968411600454,,,,,2023-02-11 22:38:41,"47.4328,-121.6237",SIM switch,False
,,,,True,WiFi,,,,False
3ae0186c-a4c5-4b99-8243-db1c5e40dce8,,,iOS 15,,,2023-10-15 12:29:45,,,False
,,,,,,2023-03-21 15:53:57,,,False
,,,,,,,"-1.9379,-46.9787",location_change,False
,,,,True,,,"77.9317,-149.3514",SIM switch,False
,,Pixel 6,,,,,"-27.8136,-66.3796",,False
1a39aefd-7076-4ff9-9868-6a1f8c64e119,,,,True,,,,,False
,8953330608101,,,,,,"-45.6500,136.4283",,False
,3257972511283,Pixel 6,,,,,,SIM switch,False
,,,,,5G,,,,False
,5635026116935,,,,,,,,False
,,,,,,,,,False
1cb54df2-a248-4b8a-8e41-6f3eebbf989d,,,,,2G,,"-12.4674,43.0262",app_launch,False
63b17d8b-aa26-4f34-827e-00f82bb06cc7,,,,,,,,,False
,,,Android 13,,4G,2023-10-24 03:09:38,"34.5052,-164.0603",location_change,False
,,,,False,,2023-09-26 09:23:00,"-77.3232,-18.8894",,False
,6733373199906,Pixel 6,,,,,,SIM switch,False
,3019194584426,,,,,2023-02-01 10:54:34,,,False
,,,,,,,,,False
,,,,,,2023-10-11 03:49:51,,,False
,,iPhone 13,Android 11,,,,,,False
,8545596779941,,,,,2023-01-07 19:05:52,,location_change,False
,,iPhone 14,,,,,"-25.4802,-177.1448",,False
,4873472957249,,,,,2023-12-13 22:44:21,,location_change,False
,,,,True,5G,,,app_launch,False
,,,Android 12,,,,"14.1329,-153.8114",,False
,,,,True,,,,,False
,,Samsung Galaxy S22,iOS 16,,,,,,False
,3239491020023,,,,,,,,False
,,,,,WiFi,2023-06-20 19:40:40,,SIM switch,False
,9196948382443,,,False,,2023-02-03 18:43:56,,,False
,2755656925533,Pixel 6,,,,,,app_launch,False
,,iPhone 13,,,,,,,False
,,Vivo V25,,,,,,,False
,2855926272650,,,False,,2023-06-30 09:42:55,,,False
,,,,True,,2023-03-03 13:26:11,,,False
b669e8e0-1b8c-47b4-9777-6483a58a3386,,OnePlus 10,,,,2023-02-14 23:18:39,,app_launch,False
,,,iOS 16,,WiFi,,,,False
e141af48-892a-496e-a358-330b477c1912,,,iOS 15,,2G,,,,False
,9812734538258,,,,,,"66.5963,124.3073",,False
,1485427346229,Realme GT,,,,,,,False
,,,,,,,"14.3390,-21.3905",,False
,,,,True,,,,,False
,,,,True,,,,,False
,,,Android 13,False,,,,SIM switch,False
39631cc1-c5e5-4993-983a-e593c3dc38ad,,iPhone 13,,False,,,,app_launch,False
,,,,,,,,app_launch,False
fa2e76ca-cfa2-4922-9623-47ec9746e8a7,,,,,,2023-03-12 09:42:18,"9.1271,105.5782",,False
,,,Android 13,,,,,power_on,False
,,,,,,,,,False
,,,,,5G,,,,False
,,,,False,,2023-06-16 13:03:33,,app_launch,False
,4980926043706,,,,,,,,False
,,,,,,,,,False
,,,,False,,,,app_launch,False
7fcb8911-800a-409b-babf-2ca7a1f5c5eb,7714341818043,,,,,,,,False
,,,,,WiFi,,,,True
9ddecbcd-60a0-4491-9b24-7afea6fa03d2,,,,False,,,,,False
7286d3f7-43d7-43e9-bd51-5aaeac80cdc3,,iPhone 14,,True,,,,power_on,False
,,,,,,,"9.3638,-116.3563",location_change,False
,,,iOS 15,,,,,,False
,,,,,WiFi,,"-0.2746,-107.8847",,True
2f5a7a62-a69d-4281-a723-24b1729e4d74,,iPhone 13,,,,,"-35.1230,-153.6219",power_on,True
d5be1973-5a96-4c37-84e6-6b983a053595,6179774536306,,iOS 15,,,,"13.6201,162.5900",,False
,2541878066257,,,,,2023-02-23 13:11:44,,,False
,,Pixel 7,,,,,,,False
,,,,,,,,,False
,3674596427548,,,,,,"14.4885,95.0935",,False
,,,,True,,,"-42.4973,88.9264",,False
,,,,,,,"-56.5111,-98.0302",SIM switch,False
7ca7ee5f-80bc-4166-8d02-da99a21b8908,,,,,,,,power_on,False
eab41731-6013-47ca-99fe-fc7e82717443,,,,,,2023-09-04 06:22:55,,,False
8546e7d3-2db5-41af-aafe-2e0afd206887,3008425719319,,,,,,,,False
,7174964623548,,,,,,,,False
,,Pixel 6,iOS 16,,,,,,False
074e7208-14b7-4e46-924a-790274d0f483,,Vivo V25,,,,2023-04-07 10:21:57,,,False
67bb7c5a-9236-4303-9960-5d26b0da19d5,1602517079971,,,,,2023-06-25 08:09:08,,SIM switch,False
,,,,,2G,,,,False
,,,,,5G,2023-03-02 00:17:39,,,False
,,,,,5G,2023-04-02 18:03:23,,,False
,2152380085752,,,,4G,,,power_on,True
,9241052766915,Oppo F21,,,,,,SIM switch,False
f4ea897c-87db-464a-8375-280a26b8fc40,,OnePlus 10,iOS 15,,,,,,False
470b0ded-b19c-4cfa-b231-4711a26978a1,,Pixel 7,,,,,,,False
,,Xiaomi Mi 11,,,,,,app_launch,False
b7101f17-48ec-4898-90fa-805f387e7312,9665066199784,,Android 11,,,2023-08-21 08:42:00,,,False
,,,,False,,,"61.4567,23.5447",,False
,,,,True,,,"64.6261,-145.6881",,False
,,OnePlus 10,,True,,,,,False
,,,,,,,,app_launch,False
,8342161016896,,,,WiFi,,"54.6587,-177.0290",,False
cb5ac258-a381-4704-b36f-b618c9a8f854,,,,,,2023-02-25 14:57:23,,,False
,,,,,,,,,False
,,,,,,,,,False
,,,,True,2G,,"-1.3781,-38.1904",location_change,False
,,,,,,,,,False
,,,Android 12,,,,"82.6406,-169.1648",,False
9ea9cd1e-4b02-4f1b-b8be-85d03a4d4c8a,,,,,WiFi,,,,False
85267323-48ad-4b1a-b78d-4be8f2e33c1d,,,,,,,"56.6037,25.1514",power_on,False
,,Samsung Galaxy S22,,True,,,,,False
,,,,,,,,,False
60abe8fc-dbb1-4c9c-bc7e-9111eb137c04,,,,,,,,,False
,,,,,3G,,"25.6427,76.6531",,False
,,Oppo F21,,False,,2023-03-22 10:40:25,,,False
,9097098477612,,iOS 16,,,,,,False
,,,,True,,2023-11-11 15:45:50,,,False
,,Pixel 6,,,,,,,False
,,,,,5G,,,,False
,,Vivo V25,Android 12,,,,,,False
,6349203990836,Xiaomi Mi 11,,,,,,,False
,,,,,,,,,False
,,,Android 13,True,,,,,False
793d1d6e-571c-4a67-a6a8-f31ec29fff62,5789828961011,,Android 13,,,,,,False
40855de7-4e1d-45e7-aa03-46275bd22b7b,,,Android 12,,,,"-67.2174,57.6958",,False
,,,,,2G,,,,False
,4829252251897,,,,,,"39.3443,-114.9269",,False
,,,,True,,2023-08-14 12:31:00,,power_on,False
01e89685-f4e4-4197-9ed4-ffe946299248,,,,,,2023-08-15 16:25:38,"81.7525,-153.1401",,False
,,iPhone 13,,,,,"-38.0289,-31.7252",,False
,,,,,,,,,False
,,,,,,,,,False
518a2637-5e3b-4f9d-a51b-27d67cf01e1e,,Vivo V25,,,,2023-10-15 02:18:22,,,False
